KIC_ID,KOI_ID,Planet_Radius,Planet_Radius_err_upper,Planet_Radius_err_lower,Incident_Flux,Incident_Flux_err_upper,Incident_Flux_err_lower,AO_Binary_Flag
10404582,K02147.01,2.79779999261069,0.21843051627985,0.191704017171251,36.6666077108506,4.00810555481111,3.50023255900606,0
10404582,K02147.02,1.74070530518611,0.56786361061019,0.200455458094705,207.335704513983,22.6643106863482,19.7924822854431,0
6021193,K02148.01,2.12142965516652,0.121130349990986,0.096652322636997,203.760670283043,5.60781494907841,5.42216271193851,0
6021193,K02148.02,1.84701586892608,0.0909383565092401,0.104500832877599,376.28962580024,10.3560838596305,10.0132355035404,0
6021193,K02148.03,1.3226392684243,0.0634003620380038,0.118000273771923,1000.24255501773,27.5282523606795,26.6169024531452,0
10617017,K02149.01,1.67855936312278,0.0768304904855817,0.241158857249872,205.272410957232,5.59576131321555,5.42811751370683,0
9641481,K02152.01,2.65703016912851,0.185887514223061,0.147811440876524,23.2632487344719,1.55093292548456,1.43826023063409,0
10253547,K02153.01,2.67458918898923,0.128154360102871,0.449926373510093,22.2343849958963,0.622163076936216,0.60466787781956,0
10253547,K02153.02,1.648060636613,0.276965323559022,0.119872494038564,68.710422693984,1.92265664234774,1.86859161978729,0
12505076,K02154.01,3.90922614480782,0.445270476060974,0.380558716123082,215.332929648821,34.3725555627262,28.6295494370657,0
12116380,K02155.01,1.68066508918713,0.245480476930643,0.234987513075667,190.015678085819,8.31944642085916,7.95985304665012,0
2556650,K02156.01,1.97079734467721,0.075965610067982,0.0986061956610015,50.7770344468691,5.25426050985219,4.83288901388874,1
5211199,K02158.01,1.05414907185881,0.0446680902174729,0.219733947132144,181.257882981704,3.84709810462701,3.77292383736989,0
5211199,K02158.02,0.781055575639422,0.0435750597050512,0.16568104892953,108.831245547854,2.30988286734876,2.26534699525095,0
8804455,K02159.01,1.20099888249665,0.236822363185657,0.103684420857654,173.992625266839,4.35895477583753,4.27853784333245,1
5546761,K02160.01,4.94926430847656,0.696627917186591,1.08294926594101,252.78593107329,71.2495292812079,50.9120190107446,0
9205938,K02162.01,1.68352460454949,0.103602365599657,0.0852264405345868,4.55002730643715,0.160198481831047,0.155495827299259,0
9205938,K02162.02,1.45314331562656,0.10880669498309,0.085924848790538,2.01962291803232,0.0711073810221397,0.0690200113805222,0
7204981,K02164.01,1.37191802224871,0.0870203248242831,0.0858131809328008,160.764583616919,11.1113511411806,10.2971208998952,0
4370527,K02166.01,3.07757732080671,0.249074673312427,0.215549813315175,6.45102853889084,0.612855636025832,0.552843599752204,0
6041734,K02167.01,3.32493768451138,0.204702232756021,0.685600250086723,32.2649928311163,2.9420190343193,2.65850137522496,0
6041734,K02167.02,1.30146694920655,0.37556815104067,0.151405256730253,173.967724920202,15.8629001020221,14.3342178430328,0
6041734,K02167.03,2.43792536197523,0.184687340352718,0.166463084528026,7.00612766031772,0.638839780359328,0.577275814609621,0
11308499,K02168.01,2.49593998390337,0.208381022160364,0.180359448258725,1873.31103797015,227.294484319015,196.05414077568,0
11308499,K02168.02,2.91229260028475,0.243263023272772,0.21339222737854,314.932085479191,38.2116608046406,32.9596837737203,0
9006186,K02169.01,0.950150045457522,0.0760239859966918,0.160958601918711,162.649709548478,3.35517664557588,3.27637808846833,1
9006186,K02169.02,0.700958320332543,0.208938233485419,0.0509101352253414,321.81515250686,6.63847901653729,6.48256991750918,1
9006186,K02169.03,0.658605202031834,0.213765362689447,0.0723093688168176,224.898308921011,4.63925546388008,4.53029946089613,1
9006186,K02169.04,0.385157552331953,0.0225384541760918,0.0606293854514779,548.525981394795,11.3151235706257,11.0493803609396,1
11410904,K02171.01,1.46413488909646,0.0989074536864845,0.125217456291826,453.141732661702,27.1104628724944,25.4042952762233,0
4173026,K02172.01,2.81404845589142,0.400048662960771,0.562196459918541,75.8906174724835,4.11028873765117,3.8602468992087,0
4173026,K02172.02,2.39823536275437,0.197899797462694,0.331102936085759,3.03960976535441,0.164627383482823,0.154612580083015,0
11774991,K02173.01,1.19537024382778,0.310910179377421,0.0736053062288826,5.98472412269306,0.0962951031645152,0.0950324704526487,0
11774991,K02173.02,1.15122693926774,0.27488554471148,0.146050874424547,3.76125233850365,0.0605191107457434,0.0597255770518223,0
